# scan = 11
# date = 11/8/2003
# time = 11:55:13 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scanrel s1 4 -4 -.15 preset mcu 2
# builtin_command = scan s1 @(s1)+4 @(s1)+-4 -0.150000
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.527800,7.527800,3.846800,90.000000,90.000000,120.000000
# ubmatrix = -0.001004,-0.000053,0.259949,-0.132839,-0.132841,-0.001034,0.076692,-0.076696,0.001611
# mode = 0
# plane_normal = -0.006196,0.000009,0.999981
# ubconf = 
# preset_type = normal 
# preset_channel = mcu
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu         m2         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e       temp    coldtip    tsample
     44    69.5492      0.940      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9992     0.9991     0.0423    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     45    69.3996      0.938      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9991     0.9990     0.0450    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     46    69.2500      0.937      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9990     0.9989     0.0477    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     47    69.1004      0.924      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9989     0.9987     0.0503    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     48    68.9498      0.939      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9987     0.9986     0.0530    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     49    68.7992      0.927      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9986     0.9985     0.0557    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     50    68.6496      0.906      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9984     0.9983     0.0583    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     51    68.4980      0.915      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9983     0.9982     0.0610    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     52    68.3484      0.956      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9981     0.9980     0.0637    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     53    68.1998      0.966      3.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9980     0.9978     0.0664    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     54    68.0492      0.928      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9978     0.9977     0.0690    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
# Sum of Counts = 17
# Center of Mass = 71.657871+/-24.586007
# Full Width Half-Maximum = 5.027430+/-16.978429
# 11:57:06 AM  11/8/2003   scan completed.
